Name,City,Country,Latitude,Longitude,Airport ID,IATA,ICAO
Étain-Rouvres Air Base,Etain,France,49.22689819335938,5.672220230102539,1392,\N,LFQE
Autun-Bellevue Airport,Autun,France,46.96730041503906,4.260570049285889,1393,\N,LFQF
Nevers-Fourchambault Airport,Nevers,France,47.00260162353516,3.1133298873901367,1394,NVS,LFQG
Cambrai-Épinoy (BA 103) Air Base,Cambrai,France,50.221802,3.15424,1395,\N,LFQI
Maubeuge-Élesmes Airport,Maubeuge,France,50.31050109863281,4.0331201553344735,1396,XME,LFQJ
Besançon-La Vèze Airport,Besancon-la-veze,France,47.2066,6.083681,1397,\N,LFQM
Phalsbourg-Bourscheid Air Base,Phalsbourg,France,48.7680556,7.205,1398,\N,LFQP
Lille-Lesquin Airport,Lille,France,50.563332,3.086886,1399,LIL,LFQQ
Merville-Calonne Airport,Merville,France,50.61840057373047,2.642240047454834,1400,HZB,LFQT
Charleville-Mézières Airport,Charleville,France,49.78390121459961,4.647079944610597,1401,XCZ,LFQV
Vesoul-Frotey Airport,Vesoul-frotey,France,47.6376,6.20392,1402,\N,LFQW
Brest Bretagne Airport,Brest,France,48.4478988647461,-4.418540000915527,1403,BES,LFRB
Cherbourg-Maupertus Airport,Cherbourg,France,49.65010070800781,-1.4702800512313845,1404,CER,LFRC
Dinard-Pleurtuit-Saint-Malo Airport,Dinard,France,48.58769989013672,-2.0799601078033447,1405,DNR,LFRD
La Baule-Escoublac Airport,La Baule,France,47.28939819335938,-2.346390008926392,1406,LBY,LFRE
Granville Airport,Granville,France,48.88309860229492,-1.564170002937317,1407,GFR,LFRF
Deauville-Saint-Gatien Airport,Deauville,France,49.3652992249,0.154305994511,1408,DOL,LFRG
Lorient South Brittany (Bretagne Sud) Airport,Lorient,France,47.76060104370117,-3.440000057220459,1409,LRT,LFRH
La Roche-sur-Yon Airport,La Roche-sur-yon,France,46.70190048217773,-1.3786300420761108,1410,EDM,LFRI
Landivisiau Air Base,Landivisiau,France,48.53030014038086,-4.151639938354491,1411,LDV,LFRJ
Caen-Carpiquet Airport,Caen,France,49.173301696777344,-0.449999988079071,1412,CFR,LFRK
Lanvéoc-Poulmic Air Base,Lanvedoc,France,48.281700134277344,-4.4450201988220215,1413,\N,LFRL
Le Mans-Arnage Airport,Le Mans,France,47.94860076904297,0.201666995882988,1414,LME,LFRM
Rennes-Saint-Jacques Airport,Rennes,France,48.0694999695,-1.73478996754,1415,RNS,LFRN
Lannion-Côte de Granit Airport,Lannion,France,48.754398,-3.47166,1416,LAI,LFRO
Quimper-Cornouaille Airport,Quimper,France,47.97499847412109,-4.167789936065674,1417,UIP,LFRQ
Nantes Atlantique Airport,Nantes,France,47.15319824220001,-1.61073005199,1418,NTE,LFRS
Saint-Brieuc-Armor Airport,St.-brieuc Armor,France,48.5378,-2.8544400000000003,1419,SBK,LFRT
Morlaix-Ploujean Airport,Morlaix,France,48.6031990051,-3.81577992439,1420,MXN,LFRU
Vannes-Meucon Airport,Vannes,France,47.72330093383789,-2.718559980392456,1421,VNE,LFRV
Saint-Nazaire-Montoir Airport,St.-nazaire,France,47.3105556,-2.1566667,1422,SNR,LFRZ
EuroAirport Basel-Mulhouse-Freiburg Airport,Mulhouse,France,47.59,7.5291667,1423,BSL,LFSB
Colmar-Meyenheim Air Base,Colmar,France,47.922000885,7.39967012405,1424,\N,LFSC
Dijon-Bourgogne Airport,Dijon,France,47.268902,5.09,1425,DIJ,LFSD
Metz-Frescaty (BA 128) Air Base,Metz,France,49.07170104980469,6.131669998168945,1426,MZM,LFSF
Épinal-Mirecourt Airport,Epinal,France,48.325001,6.06998,1427,EPL,LFSG
Haguenau Airport,Haguenau,France,48.7943000793,7.8176097869899985,1428,\N,LFSH
Saint-Dizier-Robinson (BA 113) Air Base,St.-dizier,France,48.63600158691406,4.899419784545898,1429,\N,LFSI
Montbéliard-Courcelles Airfield,Montbeliard,France,47.487,6.790539999999999,1430,\N,LFSM
Nancy-Essey Airport,Nancy,France,48.69210052490234,6.230460166931152,1431,ENC,LFSN
Nancy-Ochey (BA 133) Air Base,Nancy,France,48.58309936523438,5.954999923706055,1432,\N,LFSO
Pontarlier Airport,Pontarlier,France,46.90399932861328,6.3273701667785645,1433,\N,LFSP
Reims-Champagne (BA 112) Air Base,Reims,France,49.310001,4.05,1434,RHE,LFSR
Strasbourg Airport,Strasbourg,France,48.53829956054688,7.628230094909668,1435,SXB,LFST
Luxeuil-Saint-Sauveur (BA 116) Air Base,Luxeuil,France,47.7830556,6.36416667,1436,\N,LFSX
Cuers-Pierrefeu Airport,Cuers,France,43.24779891967773,6.126699924468994,1437,\N,LFTF
Toulon-Hyères Airport,Hyeres,France,43.0973014832,6.14602994919,1438,TLN,LFTH
Nîmes-Arles-Camargue Airport,Nimes,France,43.75740051269531,4.4163498878479,1439,FNI,LFTW
Miquelon Airport,Miquelon,Saint Pierre and Miquelon,47.095500946,-56.3802986145,1440,MQC,LFVM
St Pierre Airport,St.-pierre,Saint Pierre and Miquelon,46.76290130615234,-56.17309951782226,1441,FSP,LFVP
Ambérieu Air Base (BA 278),Amberieu,France,45.987301,5.3284400000000005,1442,\N,LFXA
Damblain Airport,Damblain,France,48.08629989624024,5.664060115814209,1443,\N,LFYD
Andravida Air Base,Andravida,Greece,37.9207,21.292601,1444,PYR,LGAD
Agrinion Air Base,Agrinion,Greece,38.602001,21.351200100000003,1445,AGQ,LGAG
Dimokritos Airport,Alexandroupolis,Greece,40.855899810791016,25.95630073547364,1446,AXD,LGAL
Alexandria Airport,Alexandria,Greece,40.651100158691406,22.48870086669922,1447,\N,LGAX
Nea Anchialos Airport,Nea Anghialos,Greece,39.21960067749024,22.794300079345703,1448,VOL,LGBL
Elefsis Airport,Elefsis,Greece,38.06380081176758,23.55599975585937,1449,\N,LGEL
Chios Island National Airport,Chios,Greece,38.34320068359375,26.14060020446777,1450,JKH,LGHI
Ioannina Airport,Ioannina,Greece,39.6963996887207,20.82250022888184,1451,IOA,LGIO
Heraklion International Nikos Kazantzakis Airport,Heraklion,Greece,35.3396987915,25.1802997589,1452,HER,LGIR
Kastoria National Airport,Kastoria,Greece,40.4463005066,21.2821998596,1453,KSO,LGKA
Kithira Airport,Kithira,Greece,36.2742996216,23.0170001984,1454,KIT,LGKC
Kefallinia Airport,Keffallinia,Greece,38.12009811401367,20.5004997253418,1455,EFL,LGKF
Kalamata Airport,Kalamata,Greece,37.06829833984375,22.02549934387207,1456,KLX,LGKL
Amigdhaleon Airport,Kavala,Greece,40.972801208496094,24.34140014648437,1457,\N,LGKM
Kos Airport,Kos,Greece,36.79330062866211,27.09169960021973,1458,KGS,LGKO
Karpathos Airport,Karpathos,Greece,35.4213981628418,27.145999908447266,1459,AOK,LGKP
Ioannis Kapodistrias International Airport,Kerkyra/corfu,Greece,39.601898193359375,19.911699295043945,1460,CFU,LGKR
Kasos Airport,Kasos,Greece,35.4213981628,26.9099998474,1461,KSJ,LGKS
Alexander the Great International Airport,Kavala,Greece,40.91329956054688,24.619199752807617,1462,KVA,LGKV
Filippos Airport,Kozani,Greece,40.28609848022461,21.84079933166504,1463,KZI,LGKZ
Leros Airport,Leros,Greece,37.184898,26.800301,1464,LRS,LGLE
Limnos Airport,Limnos,Greece,39.917098999,25.236299514799995,1465,LXS,LGLM
Larisa Airport,Larissa,Greece,39.650253,22.4655,1466,LRA,LGLR
Megara Airport,Megara,Greece,37.98109817504883,23.36540031433105,1467,\N,LGMG
Mikonos Airport,Mykonos,Greece,37.43510055541992,25.348100662231445,1468,JMK,LGMK
Mytilene International Airport,Mytilini,Greece,39.0567016602,26.5983009338,1469,MJT,LGMT
Aktion National Airport,Preveza,Greece,38.92549896240234,20.765300750732425,1470,PVK,LGPZ
Maritsa Airport,Rhodos,Greece,36.38309860229492,28.10890007019043,1471,\N,LGRD
Diagoras Airport,Rhodos,Greece,36.40539932250977,28.086200714111328,1472,RHO,LGRP
Araxos Airport,Patras,Greece,38.1511,21.4256,1473,GPA,LGRX
Chania International Airport,Chania,Greece,35.531700134277344,24.14970016479492,1474,CHQ,LGSA
Skiathos Island National Airport,Skiathos,Greece,39.17710113525391,23.503700256347656,1475,JSI,LGSK
Samos Airport,Samos,Greece,37.68999862670898,26.911699295043945,1476,SMI,LGSM
Sparti Airport,Sparti,Greece,36.973899841308594,22.52630043029785,1478,SPJ,LGSP
Santorini Airport,Thira,Greece,36.39920043945313,25.47929954528809,1479,JTR,LGSR
Sitia Airport,Sitia,Greece,35.21609878540039,26.101299285888672,1480,JSH,LGST
Stefanovikion Air Base,Stefanovikion,Greece,39.48,22.7672,1481,\N,LGSV
Skiros Airport,Skiros,Greece,38.9676017761,24.4871997833,1482,SKU,LGSY
Tanagra Air Base,Tanagra,Greece,38.339802,23.565001,1483,\N,LGTG
Kasteli Airport,Kasteli,Greece,35.192001,25.327,1484,\N,LGTL
Tripolis Airport,Tripolis,Greece,37.53060150146485,22.403600692749023,1485,\N,LGTP
Thessaloniki Macedonia International Airport,Thessaloniki,Greece,40.51969909667969,22.97089958190918,1486,SKG,LGTS
Tatoi Airport,Dekelia,Greece,38.1088981628418,23.78380012512207,1487,\N,LGTT
"Zakynthos International Airport ""Dionysios Solomos""",Zakynthos,Greece,37.7509,20.8843,1488,ZTH,LGZA
Budapest Liszt Ferenc International Airport,Budapest,Hungary,47.42976,19.261093,1489,BUD,LHBP
Debrecen International Airport,Debrecen,Hungary,47.48889923095703,21.61529922485352,1490,DEB,LHDC
Kecskemét Airport,Kecskemet,Hungary,46.91749954223633,19.74920082092285,1491,\N,LHKE
Nyíregyháza Airport,Nyirregyhaza,Hungary,47.9838981628418,21.69230079650879,1492,\N,LHNY
Őcsény Airport,Ocseny,Hungary,46.30390167236328,18.76919937133789,1493,\N,LHOY
Szentkirályszabadja Airport,Azentkilyszabadja,Hungary,47.07789993286133,17.968399047851562,1496,\N,LHSA
Szolnok Air Base,Szolnok,Hungary,47.122897,20.2355,1498,\N,LHSN
Amendola Air Base,Amendola,Italy,41.541401,15.7181,1499,\N,LIBA
Crotone Airport,Crotone,Italy,38.9972,17.0802,1500,CRV,LIBC
Bari Karol Wojtyła Airport,Bari,Italy,41.138901,16.760599,1501,BRI,LIBD
"Foggia ""Gino Lisa"" Airport",Foggia,Italy,41.432899,15.535,1502,FOG,LIBF
"Taranto-Grottaglie ""Marcello Arlotta"" Airport",Grottaglie,Italy,40.517502,17.4032,1503,TAR,LIBG
Lecce Galatina Air Base,Lecce,Italy,40.239201,18.133301,1504,LCC,LIBN
Pescara International Airport,Pescara,Italy,42.431702,14.1811,1505,PSR,LIBP
Brindisi – Salento Airport,Brindisi,Italy,40.6576,17.947001,1506,BDS,LIBR
Gioia Del Colle Air Base,Gioia Del Colle,Italy,40.767799,16.9333,1507,\N,LIBV
Lamezia Terme Airport,Lamezia,Italy,38.905399,16.2423,1508,SUF,LICA
Catania-Fontanarossa Airport,Catania,Italy,37.466801,15.0664,1509,CTA,LICC
Lampedusa Airport,Lampedusa,Italy,35.497898,12.6181,1510,LMP,LICD
Pantelleria Airport,Pantelleria,Italy,36.816502,11.9689,1511,PNL,LICG
Falcone–Borsellino Airport,Palermo,Italy,38.175999,13.091,1512,PMO,LICJ
Palermo-Boccadifalco Airport,Palermo,Italy,38.110802,13.3133,1513,\N,LICP
Reggio Calabria Airport,Reggio Calabria,Italy,38.071201,15.6516,1514,REG,LICR
Vincenzo Florio Airport Trapani-Birgi,Trapani,Italy,37.9114,12.488,1515,TPS,LICT
Sigonella Navy Air Base,Sigonella,Italy,37.401699,14.9224,1516,NSY,LICZ
Alghero-Fertilia Airport,Alghero,Italy,40.632099,8.29077,1517,AHO,LIEA
Decimomannu Air Base,Decimomannu,Italy,39.354198,8.972480000000001,1518,DCI,LIED
Cagliari Elmas Airport,Cagliari,Italy,39.251499,9.05428,1519,CAG,LIEE
Olbia Costa Smeralda Airport,Olbia,Italy,40.898701,9.51763,1520,OLB,LIEO
Tortolì Airport,Tortoli,Italy,39.9188,9.68298,1521,TTB,LIET
Torino-Aeritalia Airport,Turin,Italy,45.086399,7.60337,1522,\N,LIMA
Milano-Bresso Airfield,Milano,Italy,45.542198,9.20333,1523,\N,LIMB
Malpensa International Airport,Milano,Italy,45.6306,8.728110000000001,1524,MXP,LIMC
Il Caravaggio International Airport,Bergamo,Italy,45.673901,9.70417,1525,BGY,LIME
Turin Airport,Torino,Italy,45.200802,7.64963,1526,TRN,LIMF
Villanova D'Albenga International Airport,Albenga,Italy,44.050598,8.12743,1527,ALL,LIMG
Genoa Cristoforo Colombo Airport,Genoa,Italy,44.4133,8.8375,1528,GOA,LIMJ
Milano Linate Airport,Milan,Italy,45.445099,9.27674,1529,LIN,LIML
Cameri Air Base [MIL],Cameri,Italy,45.529598,8.66922,1530,\N,LIMN
Parma Airport,Parma,Italy,44.824501,10.2964,1531,PMF,LIMP
Piacenza San Damiano Air Base,Piacenza,Italy,44.913102,9.723322,1532,\N,LIMS
Cuneo International Airport,Cuneo,Italy,44.547001,7.62322,1534,CUF,LIMZ
Aviano Air Base,Aviano,Italy,46.031898,12.596503,1535,AVB,LIPA
Bolzano Airport,Bolzano,Italy,46.460201,11.3264,1536,BZO,LIPB
Cervia Air Base,Cervia,Italy,44.224201,12.3072,1537,\N,LIPC
Bologna Guglielmo Marconi Airport,Bologna,Italy,44.5354,11.2887,1538,BLQ,LIPE
Treviso-Sant'Angelo Airport,Treviso,Italy,45.648399,12.1944,1539,TSF,LIPH
Rivolto Air Base,Rivolto,Italy,45.978699,13.0493,1540,\N,LIPI
Forlì Airport,Forli,Italy,44.194801,12.0701,1541,FRL,LIPK
Ghedi Air Base,Ghedi,Italy,45.432201,10.2677,1542,\N,LIPL
Verona-Boscomantico Airport,Verona,Italy,45.472,10.9279,1543,\N,LIPN
Brescia Airport,Brescia,Italy,45.428902,10.3306,1544,VBS,LIPO
Trieste–Friuli Venezia Giulia Airport,Ronchi De Legionari,Italy,45.827499,13.4722,1545,TRS,LIPQ
Federico Fellini International Airport,Rimini,Italy,44.020302,12.6117,1546,RMI,LIPR
Istrana Air Base,Treviso,Italy,45.684898,12.0829,1547,\N,LIPS
Vicenza Airport,Vicenza,Italy,45.573399,11.5295,1548,VIC,LIPT
Padova Airport,Padova,Italy,45.395802,11.8479,1549,QPA,LIPU
Verona Villafranca Airport,Villafranca,Italy,45.395699,10.8885,1550,VRN,LIPX
Venice Marco Polo Airport,Venice,Italy,45.505299,12.3519,1551,VCE,LIPZ
Siena-Ampugnano Airport,Siena,Italy,43.256302000000005,11.255,1552,SAY,LIQS
Ciampino–G. B. Pastine International Airport,Rome,Italy,41.7994,12.5949,1553,CIA,LIRA
Pratica Di Mare Air Base,Pratica Di Mare,Italy,41.654499,12.4452,1554,\N,LIRE
Leonardo da Vinci–Fiumicino Airport,Rome,Italy,41.8002778,12.2388889,1555,FCO,LIRF
Guidonia Air Base,Guidonia,Italy,41.990299,12.7408,1556,\N,LIRG
Marina Di Campo Airport,Marina Di Campo,Italy,42.7603,10.2394,1558,EBA,LIRJ
Latina Air Base,Latina,Italy,41.5424,12.909,1559,QLT,LIRL
Grazzanise Air Base,Grazzanise,Italy,41.060799,14.0819,1560,\N,LIRM
Naples International Airport,Naples,Italy,40.886002000000005,14.2908,1561,NAP,LIRN
Pisa International Airport,Pisa,Italy,43.683899,10.3927,1562,PSA,LIRP
Peretola Airport,Florence,Italy,43.810001,11.2051,1563,FLR,LIRQ
Grosseto Air Base,Grosseto,Italy,42.759701,11.0719,1564,GRS,LIRS
Urbe Airport,Rome,Italy,41.9519,12.4989,1565,\N,LIRU
Viterbo Airport,Viterbo,Italy,42.430199,12.0642,1566,\N,LIRV
Perugia San Francesco d'Assisi – Umbria International Airport,Perugia,Italy,43.095901,12.5132,1567,PEG,LIRZ
Cerklje Airport,Cerklje,Slovenia,45.900001525879,15.530200004578,1568,\N,LJCE
Ljubljana Jože Pučnik Airport,Ljubljana,Slovenia,46.223701,14.4576,1569,LJU,LJLJ
Maribor Airport,Maribor,Slovenia,46.47990036010742,15.686100006103516,1570,MBX,LJMB
Portoroz Airport,Portoroz,Slovenia,45.4734001159668,13.614999771118164,1571,POW,LJPZ
Slovenj Gradec Airport,Slovenj Gradec,Slovenia,46.47200012207031,15.116999626159668,1572,\N,LJSG
České Budějovice Airport,Ceske Budejovice,Czech Republic,48.9463996887207,14.427499771118164,1573,\N,LKCS
Čáslav Air Base,Caslav,Czech Republic,49.93970108032226,15.381799697875977,1574,\N,LKCV
Hradec Králové Airport,Hradec Kralove,Czech Republic,50.253201,15.8452,1575,\N,LKHK
Hořovice Airport,Horovice,Czech Republic,49.84809875488281,13.893500328063965,1576,\N,LKHV
Kbely Air Base,Praha,Czech Republic,50.12139892578125,14.54360008239746,1577,\N,LKKB
Kunovice Airport,Kunovice,Czech Republic,49.02939987182617,17.439699172973633,1578,UHE,LKKU
Karlovy Vary International Airport,Karlovy Vary,Czech Republic,50.20299911499024,12.914999961853027,1579,KLV,LKKV
Plzeň-Líně Airport,Line,Czech Republic,49.675201416016,13.274600028992,1580,\N,LKLN
Mnichovo Hradiště Airport,Mnichovo Hradiste,Czech Republic,50.54019927978516,15.006600379943848,1581,\N,LKMH
Ostrava Leos Janáček Airport,Ostrava,Czech Republic,49.6963005065918,18.111099243164062,1582,OSR,LKMT
Náměšť Air Base,Namest,Czech Republic,49.16579818725586,16.124900817871097,1583,\N,LKNA
Pardubice Airport,Pardubice,Czech Republic,50.01340103149414,15.73859977722168,1584,PED,LKPD
Pribram Airport,Pribram,Czech Republic,49.7201,14.1006,1585,\N,LKPM
Přerov Air Base,Prerov,Czech Republic,49.42580032348633,17.404699325561527,1586,PRV,LKPO
Václav Havel Airport Prague,Prague,Czech Republic,50.1008,14.26,1587,PRG,LKPR
Brno-Tuřany Airport,Brno,Czech Republic,49.15129852294922,16.694400787353516,1588,BRQ,LKTB
Vodochody Airport,Vodochody,Czech Republic,50.216599,14.3958,1589,VOD,LKVO
Ben Gurion International Airport,Tel-aviv,Israel,32.011398315429695,34.88669967651367,1590,TLV,LLBG
Beersheba (Teyman) Airport,Beer-sheba,Israel,31.287000656128,34.722999572754,1591,BEV,LLBS
Tel Nof Air Base,Tel-nof,Israel,31.8395004272,34.8218002319,1592,\N,LLEK
Ein Shemer Airfield,Eyn-shemer,Israel,32.44079971313477,35.007701873779304,1593,\N,LLES
Eilat Airport,Elat,Israel,29.56130027770996,34.960098266601555,1594,ETH,LLET
Ein Yahav Airfield,Eyn-yahav,Israel,30.62170028686523,35.20330047607422,1595,EIY,LLEY
Haifa International Airport,Haifa,Israel,32.809398651123054,35.04309844970703,1596,HFA,LLHA
Hatzor Air Base,Haztor,Israel,31.7625007629,34.727199554399995,1597,\N,LLHS
Ben Ya'akov Airport,Rosh Pina,Israel,32.98099899291992,35.5718994140625,1598,RPN,LLIB
Megiddo Airport,Megido Airstrip,Israel,32.597301483154304,35.22880172729492,1599,\N,LLMG
Bar Yehuda Airfield,Metzada,Israel,31.32819938659668,35.38859939575195,1600,MTZ,LLMZ
Nevatim Air Base,Nevatim,Israel,31.2082996368,35.012298584,1601,VTM,LLNV
Ovda International Airport,Ovda,Israel,29.94029998779297,34.93579864501953,1602,VDA,LLOV
Ramat David Air Base,Ramat David,Israel,32.66510009765625,35.179500579833984,1603,\N,LLRD
Ramon Air Base,Ramon,Israel,30.77610015869141,34.666698455810554,1604,MIP,LLRM
Sde Dov Airport,Tel-aviv,Israel,32.114700317382805,34.78219985961914,1605,SDV,LLSD
Malta International Airport,Malta,Malta,35.857498,14.4775,1606,MLA,LMML
Wiener Neustadt East Airport,Wiener Neustadt Ost,Austria,47.843299865722656,16.260099411010742,1607,\N,LOAN
Wels Airport,Wels,Austria,48.18330001831055,14.040900230407717,1608,\N,LOLW
Graz Airport,Graz,Austria,46.9911003112793,15.439599990844728,1609,GRZ,LOWG
Innsbruck Airport,Innsbruck,Austria,47.260201,11.344,1610,INN,LOWI
Linz Hörsching Airport,Linz,Austria,48.2332,14.1875,1611,LNZ,LOWL
Salzburg Airport,Salzburg,Austria,47.7933006287,13.0043001175,1612,SZG,LOWS
Vienna International Airport,Vienna,Austria,48.110298156738,16.569700241089002,1613,VIE,LOWW
Hinterstoisser Air Base,Zeltweg,Austria,47.202801,14.7442,1615,\N,LOXZ
Alverca Air Base,Alverca,Portugal,38.883301,-9.0301,1616,AVR,LPAR
Santa Maria Airport,Santa Maria (island),Portugal,36.97140121459961,-25.17060089111328,1617,SMA,LPAZ
Bragança Airport,Braganca,Portugal,41.8578,-6.70713,1618,BGC,LPBG
Beja Airport / Airbase,Beja (madeira),Portugal,38.078899,-7.9324,1619,BYJ,LPBJ
Braga Municipal Aerodrome,Braga,Portugal,41.5871009827,-8.445139884949999,1620,BGZ,LPBR
Aerodromo Municipal de Coimbra,Coimba,Portugal,40.158758,-8.470815,1621,\N,LPCO
Cascais Airport,Cascais,Portugal,38.724998,-9.35523,1622,CAT,LPCS
Coimbra Hospital Covões Heliport,Covilha,Portugal,40.194812,-8.460207,1623,\N,LPCV
Évora Airport,Evora,Portugal,38.533501,-7.889639999999999,1624,\N,LPEV
Flores Airport,Flores,Portugal,39.455299377441406,-31.13139915466309,1625,FLW,LPFL
Faro Airport,Faro,Portugal,37.0144004822,-7.965909957889999,1626,FAO,LPFR
Graciosa Airport,Graciosa Island,Portugal,39.09220123291016,-28.029800415039062,1627,GRW,LPGR
Horta Airport,Horta,Portugal,38.51990127563477,-28.71590042114257,1628,HOR,LPHR
Lajes Airport,Lajes (terceira Island),Portugal,38.761799,-27.090799,1629,TER,LPLA
Monte Real Air Base,Monte Real,Portugal,39.828335,-8.8875,1630,QLR,LPMR
Montijo Air Base,Montijo,Portugal,38.703899,-9.03592,1631,\N,LPMT
Ovar Air Base,Ovar,Portugal,40.915901,-8.64592,1632,\N,LPOV
João Paulo II Airport,Ponta Delgada,Portugal,37.7411994934,-25.6979007721,1633,PDL,LPPD
Pico Airport,Pico,Portugal,38.554298,-28.441299,1634,PIX,LPPI
Portimão Airport,Portimao,Portugal,37.1493,-8.583960000000001,1635,PRM,LPPM
Francisco de Sá Carneiro Airport,Porto,Portugal,41.2481002808,-8.68138980865,1636,OPO,LPPR
Porto Santo Airport,Porto Santo,Portugal,33.073398590100005,-16.3500003815,1637,PXO,LPPS
Humberto Delgado Airport (Lisbon Portela Airport),Lisbon,Portugal,38.7813,-9.13592,1638,LIS,LPPT
São Jorge Airport,Sao Jorge Island,Portugal,38.66550064086914,-28.175800323486328,1639,SJZ,LPSJ
Sintra Air Base,Sintra,Portugal,38.8311,-9.33955,1640,\N,LPST
Tancos Airbase,Tancos,Portugal,39.475101,-8.36458,1641,\N,LPTN
Vila Real Airport,Vila Real,Portugal,41.2743,-7.72047,1642,VRL,LPVR
Aerodromo Goncalves Lobato (Viseu Airport),Viseu,Portugal,40.725498,-7.88899,1643,VSE,LPVZ
Mostar International Airport,Mostar,Bosnia and Herzegovina,43.282901763916016,17.84589958190918,1645,OMO,LQMO
Sarajevo International Airport,Sarajevo,Bosnia and Herzegovina,43.82460021972656,18.331499099731445,1646,SJJ,LQSA
Arad International Airport,Arad,Romania,46.17660140991211,21.261999130249023,1647,ARW,LRAR
Bacău Airport,Bacau,Romania,46.52190017700195,26.91029930114746,1648,BCM,LRBC
Tautii Magheraus Airport,Baia Mare,Romania,47.65840148925781,23.46999931335449,1649,BAY,LRBM
Băneasa International Airport,Bucharest,Romania,44.50320053100586,26.10210037231445,1650,BBU,LRBS
Mihail Kogălniceanu International Airport,Constanta,Romania,44.36220169067383,28.488300323486328,1651,CND,LRCK
Cluj-Napoca International Airport,Cluj-napoca,Romania,46.78519821166992,23.686199188232425,1652,CLJ,LRCL
Caransebeş Airport,Caransebes,Romania,45.41999816894531,22.25329971313477,1653,CSB,LRCS
Craiova Airport,Craiova,Romania,44.31809997558594,23.88859939575196,1654,CRA,LRCV
Iaşi Airport,Iasi,Romania,47.17850112915039,27.6205997467041,1655,IAS,LRIA
Oradea International Airport,Oradea,Romania,47.02529907226562,21.90250015258789,1656,OMR,LROD
Henri Coandă International Airport,Bucharest,Romania,44.5711111,26.085,1657,OTP,LROP
Sibiu International Airport,Sibiu,Romania,45.78559875488281,24.09129905700684,1658,SBZ,LRSB
Satu Mare Airport,Satu Mare,Romania,47.70330047607422,22.88570022583008,1659,SUJ,LRSM
Suceava Stefan cel Mare Airport,Suceava,Romania,47.6875,26.35409927368164,1660,SCV,LRSV
Tulcea Airport,Tulcea,Romania,45.0625,28.71430015563965,1661,TCE,LRTC
Transilvania Târgu Mureş International Airport,Tirgu Mures,Romania,46.46770095825195,24.41250038146973,1662,TGM,LRTM
Timişoara Traian Vuia Airport,Timisoara,Romania,45.80989837646485,21.337900161743164,1663,TSR,LRTR
Les Eplatures Airport,Les Eplatures,Switzerland,47.0839004517,6.79284000397,1664,\N,LSGC
Geneva Cointrin International Airport,Geneva,Switzerland,46.23809814453125,6.108950138092041,1665,GVA,LSGG
Saanen Airport,Saanen,Switzerland,46.4874992371,7.25083017349,1666,\N,LSGK
Sion Airport,Sion,Switzerland,46.2196006775,7.326759815220001,1667,SIR,LSGS
Alpnach Air Base,Alpnach,Switzerland,46.943901,8.28417,1668,\N,LSMA
Dübendorf Air Base,Dubendorf,Switzerland,47.398601532,8.648229599,1669,\N,LSMD
Emmen Air Base,Emmen,Switzerland,47.092444,8.305183999999999,1670,EML,LSME
Mollis Airport,Mollis,Switzerland,47.07889938354492,9.06482982635498,1671,\N,LSMF
Meiringen Airport,Meiringen,Switzerland,46.74330139160156,8.109999656677246,1672,\N,LSMM
Payerne Air Base,Payerne,Switzerland,46.8432,6.9150600433300005,1673,\N,LSMP
Lugano Airport,Lugano,Switzerland,46.00429916379999,8.9105796814,1675,LUG,LSZA
Bern Belp Airport,Bern,Switzerland,46.914100647,7.4971499443099985,1676,BRN,LSZB
Grenchen Airport,Grenchen,Switzerland,47.181599,7.41719,1677,ZHI,LSZG
Zürich Airport,Zurich,Switzerland,47.464699,8.54917,1678,ZRH,LSZH
St Gallen Altenrhein Airport,Altenrhein,Switzerland,47.4850006104,9.560770034789998,1679,ACH,LSZR
Samedan Airport,Samedan,Switzerland,46.53409957885742,9.884110450744627,1680,SMV,LSZS
Güvercinlik Airport,Ankara,Turkey,39.9350013733,32.7407989502,1681,\N,LTAB
Esenboğa International Airport,Ankara,Turkey,40.1281013489,32.995098114,1682,ESB,LTAC
Etimesgut Air Base,Ankara,Turkey,39.949798584,32.6885986328,1683,ANK,LTAD
Akıncı Air Base,Ankara,Turkey,40.0788993835,32.5656013489,1684,\N,LTAE
Adana Airport,Adana,Turkey,36.9822006226,35.2803993225,1685,ADA,LTAF
İncirlik Air Base,Adana,Turkey,37.0021018982,35.4258995056,1686,UAB,LTAG
Afyon Airport,Afyon,Turkey,38.726398468,30.6011009216,1687,AFY,LTAH
Antalya International Airport,Antalya,Turkey,36.898701,30.800501,1688,AYT,LTAI
Gaziantep International Airport,Gaziantep,Turkey,36.9472007751,37.4786987305,1689,GZT,LTAJ
İskenderun Airport,Iskenderun,Turkey,36.5744552612,36.1534194946,1690,\N,LTAK
Konya Airport,Konya,Turkey,37.979,32.561901,1691,KYA,LTAN
Malatya Tulga Airport,Malatya,Turkey,38.353699,38.253899,1692,\N,LTAO
Amasya Merzifon Airport,Merzifon,Turkey,40.829399,35.521999,1693,MZH,LTAP
Sivas Nuri Demirağ Airport,Sivas,Turkey,39.813801,36.9035,1694,VAS,LTAR
Malatya Erhaç Airport,Malatya,Turkey,38.4352989197,38.0909996033,1695,MLX,LTAT
Kayseri Erkilet Airport,Kayseri,Turkey,38.770401001,35.4953994751,1696,ASR,LTAU
